Sat.ElapsedSecs           Sat.Earth.RMAG            Sat.Earth.Latitude        Sat.Earth.Longitude       Sat.EarthMJ2000Eq.RAAN    Sat.VX                    Sat.VY                    Sat.VZ                    
6048.739805608056         6968.816389693795         15.90943585427008         -127.9903757548552        0.06696838915557166       -2.063115682085619        -0.9904765001820152       7.211598645316726         
6143.606957572047         6968.748567196883         21.77793851481941         -129.2812093732724        0.06721167786779893       -2.800494026351435        -0.9573123548585897       6.962530334663634         
6238.502095767763         6968.671807142005         27.637447361968           -130.6481750091782        0.06761056730142785       -3.50808541742483         -0.9140079539719292       6.639519412783676         
6333.436859201174         6968.594700707061         33.48532533394187         -132.1247744105351        0.06819182757720905       -4.178413078355383        -0.8610194684415996       6.245981433507959         
6428.42056970112          6968.526874555831         39.31815983773977         -133.7575664080206        0.06897664400430081       -4.804381009358108        -0.7989046118355642       5.786068780274778         
6523.455528100021         6968.478501567572         45.1308915980041          -135.6148457095257        0.06998147880511499       -5.379320905588811        -0.7283210864349966       5.264658451827296         
6618.537988001481         6968.459839527632         50.91575745876869         -137.8027428512479        0.07121665057235844       -5.897082169825538        -0.6500209747552933       4.68731292926469          
6713.661790906917         6968.480812607248         56.66023664563544         -140.4971891488604        0.07268226250630282       -6.352129762544865        -0.5648404020003751       4.060208403072347         
6808.829272538424         6968.550611813965         62.34266497723418         -144.0132756240251        0.07436374711176946       -6.73965019763531         -0.4736792436047741       3.389989298410541         
6904.045554762706         6968.677261219092         67.9193902987426          -148.9707572491461        0.07623010624640603       -7.055550598837275        -0.3774942825837103       2.683718554795082         
6999.316383374389         6968.867119195917         73.28884504046989         -156.7398318830476        0.07823718503564299       -7.296478353782856        -0.2772913040033078       1.94881564297059          
7094.636298925616         6969.124338582495         78.16899889956245         -170.7407570505922        0.08033461942181407       -7.459829228304752        -0.1741288075340377       1.193077287314189         
7189.99213638017          6969.450429874269         81.65497357047634         161.0906586665799         0.08247322526657916       -7.543815538923681        -0.06910581794691752      0.4245824087627544        
