Sat.ElapsedSecs           Sat.Earth.Latitude        Sat.Earth.Longitude       
41844.91877410328         -14.47106654687924        -86.20740928938068        
41935.8367364388          -18.98681453425291        -82.59168313482552        
42026.77390412427         -23.41011684559058        -78.75678368047178        
42117.72962808609         -27.71021887655904        -74.63629388280647        
42208.70763649            -31.85053277024081        -70.15554523709066        
42299.71077174414         -35.78651466670068        -65.23190738916608        
42390.74099395657         -39.46366822146832        -59.7772638792332         
42481.79870451568         -42.81575951372923        -53.70488277336148        
42572.88328200812         -45.76412984610131        -46.94310925218666        
42663.99352101143         -48.21943401889344        -39.45788800470148        
42755.1258627791          -50.08758119454195        -31.28267786477802        
42846.27703585429         -51.28132103352709        -22.54566048620798        
42937.44015188422         -51.73604480576179        -13.47689144445004        
43028.61163766356         -51.42493714105967        -4.377084506234847        
43119.78356475011         -50.36605750088761        4.445600117181403         
43210.95091751777         -48.61747884220951        12.74384666779175         
43302.10714048008         -46.26326255567686        20.36903122294333         
43393.24719758006         -43.39720383762093        27.27106937104906         
43484.36611593934         -40.11028690276895        33.47326157193609         
43575.46032109531         -36.48361831540025        39.04201068250327         
43666.52656170772         -32.58603735739699        44.06245106901857         
43757.56244264776         -28.47445236180939        48.62313290271354         
43848.56760653201         -24.19540835545734        52.8080980157891          
43939.54319308978         -19.78708702612125        56.69368202711946         
44030.49034330761         -15.28127640938133        60.34801352594051         
44121.41208221437         -10.70492947120075        63.83201278904797         
44212.31231902493         -6.081595041291669        67.20085291113453         
44303.19564566016         -1.432588940226959        70.50566550141831         
44394.06565072713         3.221918161427532         73.79523356511456         
44484.92982733296         7.862241570869647         77.11791373721113         
44575.79456563108         12.46803511371444         80.52319878591507         
44666.66478569387         17.01733599831993         84.06345315639928         
44757.5467871502          21.48565566439934         87.79577003528441         
44848.44615863403         25.84463439072882         91.78356252387576         
44904.84151131241         28.47901795476034         94.41641237338156         
44938.58308108756         30.02490093667739         96.05907105782597         
44977.20280189533         31.76304212699819         98.00761715702363         
45029.45746842306         34.05557102665664         100.7714323738703         
45115.02504455857         37.63791902704248         105.6537785648408         
45205.40761607699         41.1409602650572          111.3624753907277         
45296.37006463017         44.304807856571           117.7586141530278         
45387.42566263536         47.0248573178801          124.8710308189964         
45478.51702946937         49.20626744112223         132.7012798640772         
